Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_sorting_strategy,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Strain,Tissue
SRR12892920,RNA-Seq,51,44683089,PRJNA671700,SAMN16546098,19666656,unbiased all viable cell sorting,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX9357671,GSM4856274,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856274,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892921,RNA-Seq,51,84510162,PRJNA671700,SAMN16546097,37007618,unbiased all viable cell sorting,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX9357672,GSM4856275,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856275,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892922,RNA-Seq,51,24599340,PRJNA671700,SAMN16546096,11512244,unbiased all viable cell sorting,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX9357673,GSM4856276,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856276,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892923,RNA-Seq,51,30372744,PRJNA671700,SAMN16546095,13284095,unbiased all viable cell sorting,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX9357674,GSM4856277,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856277,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892924,RNA-Seq,51,53854776,PRJNA671700,SAMN16546094,23634351,unbiased all viable cell sorting,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX9357675,GSM4856278,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856278,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892925,RNA-Seq,51,52893069,PRJNA671700,SAMN16546093,23408686,unbiased all viable cell sorting,GEO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX9357676,GSM4856279,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856279,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892926,RNA-Seq,51,25062573,PRJNA671700,SAMN16546092,11006568,unbiased all viable cell sorting,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX9357773,GSM4856280,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856280,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892927,RNA-Seq,51,40499763,PRJNA671700,SAMN16546091,18784754,unbiased all viable cell sorting,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX9357774,GSM4856281,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856281,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892928,RNA-Seq,51,45934731,PRJNA671700,SAMN16546090,20082208,unbiased all viable cell sorting,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX9357775,GSM4856282,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856282,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892929,RNA-Seq,51,21467838,PRJNA671700,SAMN16546089,9411264,unbiased all viable cell sorting,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX9357776,GSM4856283,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856283,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892930,RNA-Seq,51,51367455,PRJNA671700,SAMN16546088,22405145,unbiased all viable cell sorting,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX9357777,GSM4856284,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856284,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892931,RNA-Seq,51,57573135,PRJNA671700,SAMN16546087,25282136,unbiased all viable cell sorting,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX9357778,GSM4856285,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856285,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892932,RNA-Seq,51,79999569,PRJNA671700,SAMN16546086,35676774,unbiased all viable cell sorting,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX9357779,GSM4856286,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856286,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892933,RNA-Seq,51,23272881,PRJNA671700,SAMN16546085,10920260,unbiased all viable cell sorting,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX9357780,GSM4856287,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856287,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892934,RNA-Seq,51,42825618,PRJNA671700,SAMN16546084,19816066,unbiased all viable cell sorting,GEO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX9357781,GSM4856288,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856288,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892935,RNA-Seq,51,44913252,PRJNA671700,SAMN16546083,21007187,unbiased all viable cell sorting,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX9357782,GSM4856289,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856289,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892936,RNA-Seq,51,70146879,PRJNA671700,SAMN16546082,30475280,unbiased all viable cell sorting,GEO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX9357783,GSM4856290,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856290,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892937,RNA-Seq,51,37278042,PRJNA671700,SAMN16546081,17603483,unbiased all viable cell sorting,GEO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX9357784,GSM4856291,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856291,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892938,RNA-Seq,51,38458029,PRJNA671700,SAMN16546080,17860692,unbiased all viable cell sorting,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX9357785,GSM4856292,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856292,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892939,RNA-Seq,51,35857692,PRJNA671700,SAMN16546079,16697387,unbiased all viable cell sorting,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX9357786,GSM4856293,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856293,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892940,RNA-Seq,51,56820426,PRJNA671700,SAMN16546078,24957088,unbiased all viable cell sorting,GEO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX9357787,GSM4856294,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856294,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892941,RNA-Seq,51,23480757,PRJNA671700,SAMN16546077,10326818,unbiased all viable cell sorting,GEO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX9357788,GSM4856295,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856295,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892942,RNA-Seq,51,14549943,PRJNA671700,SAMN16546076,6433012,unbiased all viable cell sorting,GEO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX9357853,GSM4856296,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856296,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892943,RNA-Seq,51,43495707,PRJNA671700,SAMN16546075,19061631,unbiased all viable cell sorting,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX9357854,GSM4856297,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856297,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892944,RNA-Seq,51,49333932,PRJNA671700,SAMN16546074,21672633,unbiased all viable cell sorting,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX9357855,GSM4856298,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856298,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892945,RNA-Seq,51,42300930,PRJNA671700,SAMN16546073,18464308,unbiased all viable cell sorting,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX9357856,GSM4856299,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856299,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892946,RNA-Seq,51,75894426,PRJNA671700,SAMN16546069,35282996,unbiased all viable cell sorting,GEO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX9357857,GSM4856300,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856300,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892947,RNA-Seq,51,15130986,PRJNA671700,SAMN16546068,6735272,unbiased all viable cell sorting,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX9357858,GSM4856301,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856301,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892948,RNA-Seq,51,42237945,PRJNA671700,SAMN16546072,18946627,unbiased all viable cell sorting,GEO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX9357859,GSM4856302,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856302,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892949,RNA-Seq,51,47169390,PRJNA671700,SAMN16546071,22446662,unbiased all viable cell sorting,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX9357860,GSM4856303,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856303,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892950,RNA-Seq,51,51408255,PRJNA671700,SAMN16546070,22525498,unbiased all viable cell sorting,GEO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX9357861,GSM4856304,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856304,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892951,RNA-Seq,51,84213648,PRJNA671700,SAMN16546067,36832649,unbiased all viable cell sorting,GEO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX9357862,GSM4856305,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856305,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892952,RNA-Seq,51,74607900,PRJNA671700,SAMN16546066,32173208,unbiased all viable cell sorting,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX9357863,GSM4856306,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856306,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892953,RNA-Seq,51,103297134,PRJNA671700,SAMN16546065,44229213,unbiased all viable cell sorting,GEO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX9357864,GSM4856307,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856307,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892954,RNA-Seq,51,53562954,PRJNA671700,SAMN16546064,23046874,unbiased all viable cell sorting,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX9357865,GSM4856308,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856308,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892955,RNA-Seq,51,39773013,PRJNA671700,SAMN16546063,17342134,unbiased all viable cell sorting,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX9357866,GSM4856309,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856309,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892956,RNA-Seq,51,50375250,PRJNA671700,SAMN16546258,21696057,unbiased all viable cell sorting,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX9357867,GSM4856310,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856310,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892957,RNA-Seq,51,59125218,PRJNA671700,SAMN16546257,25736815,unbiased all viable cell sorting,GEO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX9357868,GSM4856311,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856311,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892958,RNA-Seq,51,25888977,PRJNA671700,SAMN16546256,11363999,unbiased all viable cell sorting,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX9358036,GSM4856312,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856312,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892959,RNA-Seq,51,36328728,PRJNA671700,SAMN16546255,17089626,unbiased all viable cell sorting,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX9358037,GSM4856313,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856313,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892960,RNA-Seq,51,20856960,PRJNA671700,SAMN16546254,9139519,unbiased all viable cell sorting,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX9358038,GSM4856314,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856314,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892961,RNA-Seq,51,45141630,PRJNA671700,SAMN16546253,19675696,unbiased all viable cell sorting,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX9358039,GSM4856315,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856315,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892962,RNA-Seq,51,35976114,PRJNA671700,SAMN16546252,15696432,unbiased all viable cell sorting,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX9358040,GSM4856316,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856316,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892963,RNA-Seq,51,37444404,PRJNA671700,SAMN16546251,16204257,unbiased all viable cell sorting,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX9358041,GSM4856317,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856317,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892964,RNA-Seq,51,109044171,PRJNA671700,SAMN16546250,46076225,unbiased all viable cell sorting,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX9358042,GSM4856318,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856318,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892965,RNA-Seq,51,45171057,PRJNA671700,SAMN16546249,19792857,unbiased all viable cell sorting,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX9358043,GSM4856319,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856319,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892966,RNA-Seq,51,39697635,PRJNA671700,SAMN16546248,17252421,unbiased all viable cell sorting,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX9358044,GSM4856320,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856320,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892967,RNA-Seq,51,102525555,PRJNA671700,SAMN16546247,47544477,unbiased all viable cell sorting,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX9358045,GSM4856321,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856321,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892968,RNA-Seq,51,109228740,PRJNA671700,SAMN16546246,48703309,unbiased all viable cell sorting,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX9358046,GSM4856322,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856322,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892969,RNA-Seq,51,34211514,PRJNA671700,SAMN16546245,15159373,unbiased all viable cell sorting,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX9358047,GSM4856323,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856323,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892970,RNA-Seq,51,39458649,PRJNA671700,SAMN16546244,17054559,unbiased all viable cell sorting,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX9358048,GSM4856324,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856324,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892971,RNA-Seq,51,98986359,PRJNA671700,SAMN16546243,42688834,unbiased all viable cell sorting,GEO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX9358049,GSM4856325,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856325,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892972,RNA-Seq,51,170977653,PRJNA671700,SAMN16546242,75020842,unbiased all viable cell sorting,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX9358050,GSM4856326,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856326,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892973,RNA-Seq,51,19595016,PRJNA671700,SAMN16546241,9392160,unbiased all viable cell sorting,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX9358051,GSM4856327,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856327,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892974,RNA-Seq,51,116432592,PRJNA671700,SAMN16546240,51858451,unbiased all viable cell sorting,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX9358164,GSM4856328,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856328,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892975,RNA-Seq,51,40033113,PRJNA671700,SAMN16546239,17607732,unbiased all viable cell sorting,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX9358165,GSM4856329,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856329,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892976,RNA-Seq,51,72854112,PRJNA671700,SAMN16546234,33759276,unbiased all viable cell sorting,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX9358166,GSM4856330,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856330,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892977,RNA-Seq,51,44447418,PRJNA671700,SAMN16546052,20737815,unbiased all viable cell sorting,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX9358167,GSM4856331,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856331,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
SRR12892978,RNA-Seq,51,42262986,PRJNA671700,SAMN16546238,19889515,unbiased all viable cell sorting,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX9358168,GSM4856332,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-11-22T00:00:00Z,GSM4856332,Kidney glomerular single cells - mouse kidney glomeruli (unbiased sorting),SRP288492,C57BL/6J,Kidney glomerulus
